Problem,Male,Dependent_count,college_or_above,Married,Less_than_$40K,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Customer_Age_0-43,Customer_Age_43-50,Customer_Age_50-68
0,0,2,0,1,1,35.0,6,3.5,3.0,4675.0,1734.0,2941.0,0.594,1378.875,35.0,0.545,0.29337500000000005,0,1,0
0,0,5,1,1,1,35.0,3,2.5,3.0,2448.0,1693.0,755.0,0.594,1378.875,35.0,0.7907500000000001,0.29337500000000005,1,0,0
0,1,2,1,1,0,31.5,3,3.0,3.0,4049.0,107.5,4049.0,0.85,1742.0,35.0,0.7907500000000001,0.0,1,0,0
1,1,4,0,1,0,40.5,3,3.0,3.0,2340.0,1783.5,410.0,0.85,1378.875,35.0,0.49724999999999997,0.29337500000000005,0,0,1
1,0,2,1,1,1,40.5,4,2.5,2.5,2490.0,513.0,1977.0,0.678,1378.875,35.0,0.49724999999999997,0.206,0,0,1
0,0,0,1,1,1,40.5,6,3.0,2.5,8920.125,1538.0,7512.0,0.77,1542.0,43.0,0.654,0.17,0,0,1
0,1,1,1,1,0,40.5,3,3.0,3.5,4051.0,1183.0,2868.0,0.794,1837.0,57.0,0.629,0.292,0,1,0
0,1,2,0,1,0,36.0,3,3.0,3.0,8920.125,1783.5,7947.35,0.85,1843.0,38.0,0.7907500000000001,0.227,0,1,0
0,0,4,0,1,0,36.0,5,2.5,2.5,2072.0,1543.0,529.0,0.594,1378.875,35.0,0.49724999999999997,0.29337500000000005,0,0,1
0,1,4,1,0,0,40.5,5,3.0,2.5,6741.0,1745.0,4996.0,0.594,1682.0,46.0,0.49724999999999997,0.259,0,1,0
0,1,0,1,1,0,40.5,3,2.5,2.5,5450.0,967.0,4483.0,0.701,1526.0,45.0,0.7907500000000001,0.177,0,0,1
1,1,3,0,1,0,35.0,2,2.5,3.0,1438.3,107.5,1438.3,0.694,1378.875,35.0,0.49724999999999997,0.0,0,1,0
1,1,3,0,1,0,40.5,5,3.0,2.5,8920.125,107.5,7947.35,0.85,1378.875,35.0,0.562,0.0,0,0,1
1,0,1,0,1,1,40.5,3,2.5,3.0,1438.3,107.5,1438.3,0.594,1378.875,35.0,0.49724999999999997,0.0,0,0,1
1,0,4,1,1,1,31.5,6,2.5,3.0,7706.0,392.0,7314.0,0.764,1378.875,35.0,0.49724999999999997,0.051,0,1,0
1,1,2,1,1,0,40.5,2,3.0,3.0,4085.0,1783.5,1847.0,0.594,1378.875,35.0,0.5,0.29337500000000005,0,0,1
0,1,0,0,0,0,31.5,5,2.5,2.5,2187.0,1597.0,590.0,0.777,2560.0,46.0,0.49724999999999997,0.29337500000000005,1,0,0
0,1,0,0,1,0,36.0,3,3.0,2.5,8920.125,1092.0,7947.35,0.737,1409.0,39.0,0.49724999999999997,0.032,0,1,0
1,1,2,0,1,0,31.5,2,3.0,3.0,8920.125,107.5,7947.35,0.85,1378.875,35.0,0.7907500000000001,0.0,0,1,0
0,1,2,0,0,0,31.5,6,3.0,2.5,8920.125,1630.0,7947.35,0.646,1378.875,41.0,0.519,0.05,0,1,0
0,0,3,1,1,1,36.0,3,2.5,3.0,8920.125,1449.0,7947.35,0.703,1870.0,56.0,0.647,0.115,0,1,0
1,0,3,0,0,1,35.0,6,3.0,2.5,8920.125,107.5,7947.35,0.701,1378.875,35.0,0.562,0.0,0,1,0
0,1,3,1,0,0,36.0,3,2.5,2.5,8920.125,1694.0,7947.35,0.85,1378.875,35.0,0.533,0.055,0,1,0
0,1,3,1,0,0,36.0,3,2.5,2.5,8920.125,1694.0,7947.35,0.85,1378.875,35.0,0.533,0.055,0,1,0
0,1,4,1,0,0,36.0,5,2.5,2.5,7793.0,1705.0,6088.0,0.597,1378.875,39.0,0.696,0.219,0,1,0
0,1,4,1,0,0,36.0,5,2.5,2.5,7793.0,1705.0,6088.0,0.597,1378.875,39.0,0.696,0.219,0,1,0
1,0,1,0,1,1,40.5,2,2.5,2.5,8920.125,107.5,7947.35,0.85,1378.875,35.0,0.583,0.0,0,0,1
1,1,3,1,0,0,35.0,3,3.0,2.5,3312.0,107.5,3312.0,0.698,1378.875,35.0,0.49724999999999997,0.0,0,1,0
0,0,1,0,0,0,31.5,3,2.5,2.5,8920.125,1117.0,7947.35,0.594,1447.0,39.0,0.696,0.112,1,0,0
0,1,3,0,1,0,40.5,5,3.0,2.5,2464.0,1783.5,348.0,0.744,2110.0,43.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,1,1,0,0,36.0,2,3.0,2.5,8920.125,861.0,7947.35,0.78,1378.875,35.0,0.49724999999999997,0.084,0,0,1
1,1,2,0,1,0,40.5,4,3.0,2.5,7474.0,107.5,7474.0,0.85,1378.875,35.0,0.615,0.0,0,1,0
0,1,1,1,1,0,38.0,6,3.0,2.5,8920.125,733.0,7947.35,0.85,1580.0,45.0,0.667,0.033,0,1,0
1,1,3,0,1,0,36.0,2,3.0,3.5,8920.125,350.0,7947.35,0.85,1378.875,35.0,0.49724999999999997,0.037,0,1,0
1,0,3,1,0,1,31.5,2,2.5,3.0,8551.0,1067.0,7484.0,0.85,1378.875,35.0,0.778,0.125,0,1,0
0,1,4,1,1,0,34.0,4,3.0,3.0,8920.125,1347.0,7947.35,0.801,1378.875,35.0,0.7907500000000001,0.039,0,1,0
1,1,5,0,1,0,36.0,5,2.5,3.0,8920.125,107.5,7947.35,0.85,1378.875,35.0,0.529,0.0,0,1,0
0,1,2,0,1,0,36.0,3,2.5,3.0,5426.0,1478.0,3948.0,0.664,1378.875,35.0,0.571,0.272,0,1,0
0,0,0,0,1,1,40.5,6,2.5,2.5,2683.0,1707.0,976.0,0.85,1582.0,35.0,0.7907500000000001,0.29337500000000005,0,0,1
1,1,2,0,1,0,33.0,5,3.0,3.0,8004.0,1452.0,6552.0,0.85,1378.875,35.0,0.524,0.181,0,1,0
0,1,2,0,1,0,34.0,3,3.0,3.0,2925.0,1783.5,560.0,0.691,1378.875,35.0,0.579,0.29337500000000005,0,1,0
0,0,0,0,1,1,36.0,4,3.0,2.5,8138.0,1783.5,6034.0,0.837,1378.875,35.0,0.7907500000000001,0.259,0,0,1
1,0,2,0,1,0,40.5,2,2.5,3.0,1438.3,107.5,1438.3,0.85,1378.875,35.0,0.7907500000000001,0.0,0,0,1
0,1,1,0,1,1,36.0,3,3.0,3.0,1868.0,1515.0,353.0,0.85,2229.0,35.0,0.667,0.29337500000000005,1,0,0
0,1,3,1,1,0,40.5,3,2.5,3.0,8920.125,1783.5,7947.35,0.85,2649.0,56.0,0.697,0.171,0,1,0
1,1,0,1,1,0,40.5,3,2.5,3.0,8920.125,107.5,7947.35,0.85,1378.875,35.0,0.49724999999999997,0.0,0,0,1
1,1,3,0,1,0,36.0,1,3.0,3.0,8663.0,288.0,7947.35,0.639,1378.875,35.0,0.49724999999999997,0.033,0,1,0
0,0,4,0,0,1,36.0,5,3.0,3.0,2333.0,1485.0,848.0,0.692,1378.875,35.0,0.722,0.29337500000000005,0,1,0
1,1,3,0,0,0,40.5,2,2.5,3.0,8512.0,107.5,7947.35,0.85,1378.875,35.0,0.7907500000000001,0.0,0,0,1
0,1,2,1,1,0,35.0,4,2.5,3.0,8920.125,1726.0,7947.35,0.85,1729.0,52.0,0.677,0.05,0,1,0
0,0,3,1,0,1,31.5,5,2.5,2.5,3170.0,1783.5,653.0,0.85,2027.0,49.0,0.7907500000000001,0.29337500000000005,1,0,0
0,1,1,0,0,0,40.5,3,2.5,2.5,8920.125,1631.0,7947.35,0.748,1956.0,63.0,0.537,0.137,0,0,1
1,1,2,0,0,0,39.0,3,3.0,2.5,8920.125,107.5,7947.35,0.85,1378.875,35.0,0.49724999999999997,0.0,0,1,0
0,1,0,0,1,0,31.5,5,2.5,2.5,3735.0,1176.0,2559.0,0.85,1564.0,41.0,0.708,0.29337500000000005,1,0,0
1,1,1,0,1,1,40.5,3,2.5,2.5,1759.0,107.5,1759.0,0.85,1378.875,35.0,0.5,0.0,0,0,1
1,1,1,1,1,0,36.0,3,3.0,3.0,4829.0,1783.5,2411.0,0.601,1378.875,35.0,0.49724999999999997,0.29337500000000005,0,0,1
0,0,0,0,1,1,40.5,5,3.0,2.5,7692.0,1678.0,6014.0,0.85,1861.0,42.0,0.5,0.218,0,0,1
0,1,2,1,0,0,40.5,6,3.0,2.5,8920.125,1783.5,7947.35,0.758,1686.0,50.0,0.724,0.094,0,1,0
1,1,2,0,0,0,31.5,2,2.5,3.0,6414.0,107.5,6414.0,0.718,1378.875,35.0,0.49724999999999997,0.0,0,1,0
0,1,2,0,0,0,36.0,4,3.0,3.0,4129.0,107.5,4129.0,0.85,1678.0,40.0,0.7907500000000001,0.0,0,1,0
0,0,2,1,0,0,33.0,4,2.5,3.0,4589.0,1240.0,3349.0,0.85,1637.0,61.0,0.7907500000000001,0.27,0,1,0
0,1,2,0,1,0,39.0,5,2.5,3.0,8091.0,1783.5,6095.0,0.646,1378.875,35.0,0.647,0.247,0,1,0
0,0,2,0,1,1,40.5,5,2.5,2.5,3187.0,1783.5,670.0,0.85,1627.0,38.0,0.652,0.29337500000000005,0,0,1
0,1,3,1,0,0,33.0,3,2.5,3.0,7552.0,107.5,7552.0,0.594,1393.0,35.0,0.49724999999999997,0.0,0,1,0
0,1,0,0,1,0,31.5,3,3.0,2.5,3870.0,1394.0,2476.0,0.827,1588.0,36.0,0.714,0.29337500000000005,1,0,0
0,1,2,1,1,0,40.5,6,2.5,2.5,3583.0,107.5,3583.0,0.85,1378.875,35.0,0.7907500000000001,0.0,0,1,0
1,0,4,0,0,1,36.0,6,2.5,3.0,4203.0,1783.5,1686.0,0.771,1489.0,43.0,0.536,0.29337500000000005,0,1,0
0,1,2,0,0,0,36.0,5,3.0,2.5,6511.0,1783.5,4721.0,0.594,1478.0,38.0,0.49724999999999997,0.275,0,1,0
0,1,2,0,0,0,36.0,5,3.0,2.5,6511.0,1783.5,4721.0,0.594,1478.0,38.0,0.49724999999999997,0.275,0,1,0
1,1,5,0,0,0,40.0,3,3.0,2.5,1438.3,107.5,1438.3,0.85,2132.0,35.0,0.49724999999999997,0.0,0,1,0
0,0,1,1,1,0,35.0,4,3.0,2.5,2985.0,1783.5,630.0,0.602,1378.875,35.0,0.588,0.29337500000000005,0,1,0
0,1,3,0,0,0,38.0,5,2.5,2.5,8920.125,510.0,7947.35,0.594,1378.875,35.0,0.529,0.05,0,1,0
0,1,1,0,0,0,34.0,4,2.5,3.0,8920.125,1085.0,7947.35,0.85,1477.0,35.0,0.533,0.053,0,1,0
0,1,4,1,1,0,31.5,3,3.5,3.5,6231.0,107.5,6231.0,0.85,1448.0,35.0,0.7907500000000001,0.0,0,1,0
1,0,3,0,0,1,31.5,6,2.5,2.5,3730.0,1783.5,1213.0,0.85,1378.875,35.0,0.49724999999999997,0.29337500000000005,1,0,0
1,0,2,1,1,1,40.5,2,2.5,3.0,6630.0,916.0,5714.0,0.85,1378.875,35.0,0.5,0.138,0,1,0
1,1,3,1,0,0,31.5,2,2.5,3.0,1925.0,107.5,1925.0,0.672,1378.875,35.0,0.75,0.0,1,0,0
0,1,0,0,1,0,40.5,3,3.0,3.0,8920.125,1783.5,6935.0,0.73,1825.0,50.0,0.613,0.266,0,0,1
0,0,2,0,1,1,31.5,4,2.5,2.5,1830.0,107.5,1830.0,0.736,1741.0,43.0,0.654,0.0,1,0,0
0,1,3,1,1,0,36.0,6,2.5,2.5,8920.125,107.5,7947.35,0.691,1733.0,54.0,0.636,0.0,0,1,0
1,1,3,1,1,0,36.0,1,2.5,3.0,8920.125,781.0,7947.35,0.803,1378.875,35.0,0.49724999999999997,0.023,0,1,0
1,0,3,0,1,0,40.5,5,2.5,2.5,1438.3,107.5,1438.3,0.597,1378.875,35.0,0.556,0.0,0,0,1
0,0,0,1,1,1,36.0,4,2.5,3.5,2613.0,1599.0,1014.0,0.749,1387.0,35.0,0.722,0.29337500000000005,1,0,0
1,0,0,1,1,1,40.5,6,2.5,3.0,1438.3,107.5,1438.3,0.85,1378.875,35.0,0.7907500000000001,0.0,0,0,1
1,0,2,0,0,1,31.5,2,2.5,3.0,4411.0,1783.5,1894.0,0.85,1378.875,35.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,2,1,1,0,31.5,3,2.5,3.0,8920.125,107.5,7947.35,0.594,1378.875,35.0,0.49724999999999997,0.0,1,0,0
1,1,3,1,1,0,31.5,2,2.5,2.5,8920.125,107.5,7947.35,0.594,1378.875,35.0,0.49724999999999997,0.0,1,0,0
0,0,4,1,0,1,32.0,3,2.5,3.0,6158.0,107.5,6158.0,0.85,3132.0,66.0,0.784,0.0,0,1,0
0,1,2,0,1,0,40.5,3,2.5,3.0,5579.0,1423.0,4156.0,0.594,1514.0,47.0,0.7907500000000001,0.255,0,1,0
0,0,1,0,1,1,36.0,5,2.5,2.5,5756.0,107.5,5756.0,0.85,2144.0,44.0,0.63,0.0,0,0,1
1,0,4,0,0,1,40.5,4,2.5,2.5,8920.125,1783.5,7947.35,0.84,1378.875,35.0,0.49724999999999997,0.119,0,0,1
1,0,2,0,1,0,31.5,3,2.5,2.5,7225.0,107.5,7225.0,0.594,1378.875,35.0,0.49724999999999997,0.0,1,0,0
0,0,3,1,0,1,31.5,5,3.0,3.5,5202.0,815.0,4387.0,0.85,1558.0,48.0,0.778,0.157,1,0,0
0,0,2,0,0,1,31.5,6,2.5,3.5,1923.0,845.0,1078.0,0.594,1670.0,37.0,0.682,0.29337500000000005,1,0,0
0,1,3,0,1,0,31.5,4,2.5,2.5,4740.0,1348.0,3392.0,0.594,1406.0,35.0,0.533,0.284,0,1,0
1,1,3,1,1,0,31.5,3,2.5,3.0,3575.0,1783.5,1691.0,0.594,1378.875,35.0,0.7907500000000001,0.29337500000000005,1,0,0
0,1,4,0,1,0,31.5,3,2.5,3.5,5335.0,1783.5,3190.0,0.85,1888.0,43.0,0.49724999999999997,0.29337500000000005,1,0,0
0,1,1,0,1,0,40.5,3,3.0,3.0,3506.0,1604.0,1902.0,0.594,1953.0,61.0,0.649,0.29337500000000005,0,0,1
0,1,2,1,1,0,36.0,5,2.5,2.5,3610.0,1629.0,1981.0,0.821,1652.0,40.0,0.49724999999999997,0.29337500000000005,0,1,0
0,1,2,1,1,0,40.5,4,2.5,3.5,8920.125,929.0,7947.35,0.773,2431.0,46.0,0.49724999999999997,0.079,0,1,0
0,1,0,0,1,0,31.5,4,2.5,3.5,1458.0,671.0,787.0,0.85,2449.0,56.0,0.7907500000000001,0.29337500000000005,1,0,0
0,1,2,0,1,0,32.0,3,2.5,2.5,1438.3,107.5,1438.3,0.846,1999.0,39.0,0.56,0.0,1,0,0
1,1,2,1,1,0,31.5,3,2.5,3.0,7758.0,1408.0,6350.0,0.594,1378.875,35.0,0.643,0.181,1,0,0
0,0,2,1,1,1,31.5,4,2.5,2.5,8920.125,1783.5,7947.35,0.594,1378.875,35.0,0.7907500000000001,0.178,1,0,0
0,0,1,1,0,1,32.0,3,2.5,3.0,5927.0,1783.5,3607.0,0.594,1558.0,46.0,0.643,0.29337500000000005,0,1,0
1,0,2,1,0,1,40.5,6,3.0,2.5,3181.0,1783.5,664.0,0.595,1378.875,35.0,0.49724999999999997,0.29337500000000005,0,1,0
0,0,0,1,1,1,36.0,5,3.0,3.5,5688.0,914.0,4774.0,0.85,1824.0,53.0,0.7907500000000001,0.161,0,0,1
1,0,1,0,1,0,40.5,2,2.5,2.5,5249.0,107.5,5249.0,0.758,1378.875,35.0,0.722,0.0,0,0,1
1,1,2,1,1,0,38.0,2,2.5,3.0,2111.0,107.5,2111.0,0.594,1378.875,35.0,0.49724999999999997,0.0,0,1,0
1,1,3,0,0,0,36.0,3,2.5,2.5,8411.0,979.0,7432.0,0.85,1378.875,35.0,0.49724999999999997,0.116,0,0,1
0,0,3,1,1,1,36.0,3,2.5,3.5,2227.0,1394.0,833.0,0.85,1972.0,41.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,1,0,0,1,36.0,3,2.5,3.0,3764.0,107.5,3764.0,0.594,1572.0,57.0,0.49724999999999997,0.0,1,0,0
0,1,2,1,1,0,31.5,4,2.5,3.5,1631.0,107.5,1631.0,0.85,2962.0,57.0,0.7907500000000001,0.0,1,0,0
0,0,2,0,1,0,36.0,3,3.0,2.5,5210.0,107.5,5210.0,0.594,1378.875,45.0,0.607,0.0,0,1,0
0,1,1,1,0,1,31.5,6,3.0,3.5,8920.125,1783.5,7947.35,0.702,2979.0,55.0,0.774,0.1,1,0,0
0,1,1,1,0,1,31.5,6,3.0,3.5,8920.125,1783.5,7947.35,0.702,2979.0,55.0,0.774,0.1,1,0,0
0,1,1,1,1,0,40.5,4,3.0,3.0,2066.0,1601.0,465.0,0.742,1578.0,41.0,0.49724999999999997,0.29337500000000005,0,1,0
0,1,0,1,1,0,33.0,4,3.0,3.0,8920.125,1783.5,7947.35,0.701,1856.0,57.0,0.781,0.091,0,1,0
1,0,3,0,0,1,36.0,6,2.5,3.0,3651.0,107.5,3651.0,0.85,1378.875,35.0,0.7907500000000001,0.0,1,0,0
1,0,3,0,1,1,36.0,3,3.0,2.5,3664.0,107.5,3664.0,0.839,1378.875,35.0,0.49724999999999997,0.0,0,1,0
0,1,3,1,1,0,40.5,6,2.5,3.0,6085.0,930.0,5155.0,0.85,3154.0,59.0,0.7907500000000001,0.153,0,1,0
0,1,3,1,1,0,31.5,6,3.0,2.5,3991.0,1783.5,2009.0,0.748,1661.0,35.0,0.7907500000000001,0.29337500000000005,1,0,0
0,0,2,0,1,1,37.0,6,3.0,3.0,8920.125,1783.5,7264.0,0.594,1378.875,35.0,0.7907500000000001,0.253,0,1,0
0,1,4,0,1,0,31.5,6,2.5,3.0,5325.0,1318.0,4007.0,0.85,1814.0,43.0,0.593,0.248,1,0,0
0,0,0,1,1,1,36.0,3,2.5,3.0,7646.0,1010.0,6636.0,0.594,1667.0,47.0,0.49724999999999997,0.132,0,0,1
0,0,0,1,1,1,36.0,3,2.5,3.0,7646.0,1010.0,6636.0,0.594,1667.0,47.0,0.49724999999999997,0.132,0,0,1
0,0,3,1,0,1,31.5,3,3.0,2.5,2420.0,1422.0,998.0,0.731,1378.875,35.0,0.714,0.29337500000000005,1,0,0
0,1,0,0,1,0,31.5,3,3.5,2.5,4252.0,107.5,4252.0,0.594,1598.0,45.0,0.49724999999999997,0.0,0,1,0
0,0,1,0,0,1,31.5,5,2.5,2.5,8920.125,107.5,7947.35,0.85,2492.0,56.0,0.7907500000000001,0.0,1,0,0
0,1,1,0,0,0,40.5,6,2.5,2.5,8920.125,1314.0,7947.35,0.711,1381.0,35.0,0.49724999999999997,0.07,0,1,0
0,1,4,0,1,0,31.5,3,2.5,3.5,2157.0,574.0,1583.0,0.825,1663.0,35.0,0.49724999999999997,0.266,1,0,0
0,0,2,0,0,1,31.5,6,2.5,3.0,2096.0,1567.0,529.0,0.778,1559.0,49.0,0.7907500000000001,0.29337500000000005,1,0,0
1,1,1,1,1,0,40.5,2,2.5,2.5,6214.0,1147.0,5067.0,0.85,1378.875,35.0,0.75,0.185,0,1,0
1,1,3,1,0,0,40.5,3,2.5,3.0,8920.125,107.5,7947.35,0.85,2115.0,35.0,0.49724999999999997,0.0,0,1,0
0,0,1,1,1,1,31.5,5,2.5,3.0,2234.0,1783.5,369.0,0.732,2115.0,59.0,0.49724999999999997,0.29337500000000005,1,0,0
1,0,2,1,0,1,31.5,5,2.5,2.5,5456.0,951.0,4505.0,0.737,1378.875,35.0,0.588,0.174,0,1,0
0,0,4,0,0,1,31.5,4,2.5,2.5,4394.0,107.5,4394.0,0.85,1538.0,43.0,0.536,0.0,1,0,0
0,0,0,1,0,0,36.0,5,3.0,3.0,3930.0,107.5,3930.0,0.758,2067.0,42.0,0.49724999999999997,0.0,1,0,0
1,1,2,0,1,0,40.5,1,3.0,3.0,5701.0,1783.5,3184.0,0.716,1378.875,35.0,0.524,0.29337500000000005,0,1,0
0,0,3,0,1,1,31.5,5,3.0,3.0,3022.0,1142.0,1880.0,0.594,1378.875,35.0,0.615,0.29337500000000005,0,1,0
0,0,0,0,0,1,36.0,5,2.5,3.5,2699.0,1609.0,1090.0,0.85,2141.0,56.0,0.7907500000000001,0.29337500000000005,1,0,0
0,1,2,1,1,1,36.0,3,3.0,3.5,2041.0,1687.0,354.0,0.677,1555.0,45.0,0.552,0.29337500000000005,1,0,0
1,0,3,0,0,1,34.0,4,3.0,3.0,8920.125,1164.0,7947.35,0.717,1378.875,35.0,0.49724999999999997,0.039,0,1,0
0,0,3,0,1,1,31.5,6,2.5,2.5,5645.0,107.5,5645.0,0.85,1527.0,35.0,0.49724999999999997,0.0,1,0,0
1,0,0,0,1,1,36.0,3,2.5,2.5,7418.0,396.0,7022.0,0.826,1378.875,35.0,0.7907500000000001,0.053,0,0,1
0,0,2,0,1,1,36.0,6,2.5,3.0,1578.0,760.0,818.0,0.709,2017.0,43.0,0.7907500000000001,0.29337500000000005,1,0,0
0,0,2,0,1,1,36.0,6,2.5,3.0,1578.0,760.0,818.0,0.709,2017.0,43.0,0.7907500000000001,0.29337500000000005,1,0,0
0,1,0,0,1,0,40.5,6,2.5,2.5,8920.125,1783.5,7624.0,0.61,1821.0,55.0,0.49724999999999997,0.205,0,0,1
0,0,4,0,0,1,36.0,3,2.5,3.0,8881.0,1783.5,6736.0,0.705,2027.0,49.0,0.7907500000000001,0.242,0,0,1
0,1,0,1,1,0,40.5,3,3.0,3.5,1438.3,107.5,1438.3,0.795,1843.0,49.0,0.581,0.0,0,0,1
0,0,2,0,1,1,33.0,3,3.0,3.0,3893.0,1157.0,2736.0,0.85,1536.0,39.0,0.773,0.29337500000000005,0,1,0
1,1,4,1,0,0,31.5,3,2.5,3.0,8920.125,107.5,7947.35,0.64,1378.875,35.0,0.49724999999999997,0.0,1,0,0
0,0,2,0,0,1,32.0,5,2.5,3.0,4852.0,1777.0,3075.0,0.667,1775.0,55.0,0.7907500000000001,0.29337500000000005,0,1,0
0,1,1,0,1,0,31.5,6,3.0,3.0,8920.125,1783.5,7947.35,0.75,1754.0,45.0,0.5,0.174,1,0,0
0,1,3,0,1,0,40.5,6,3.0,2.5,8920.125,1655.0,7947.35,0.594,1378.875,35.0,0.49724999999999997,0.081,0,1,0
0,1,3,0,1,0,31.5,4,3.5,3.5,1686.0,1252.0,434.0,0.594,1758.0,42.0,0.7907500000000001,0.29337500000000005,1,0,0
1,1,3,1,0,0,36.0,2,2.5,3.0,4742.0,855.0,3887.0,0.635,1378.875,35.0,0.5,0.18,0,0,1
0,0,1,1,1,1,39.0,4,3.0,3.0,2002.0,1248.0,754.0,0.594,1585.0,40.0,0.7907500000000001,0.29337500000000005,0,1,0
1,0,3,0,1,0,31.5,5,2.5,2.5,8920.125,107.5,7947.35,0.85,1378.875,35.0,0.49724999999999997,0.0,0,1,0
1,0,2,0,1,1,31.5,3,2.5,2.5,8149.0,107.5,7947.35,0.594,1378.875,35.0,0.49724999999999997,0.0,1,0,0
1,1,3,0,1,0,31.5,3,2.5,3.0,3616.0,1151.0,2465.0,0.687,1378.875,35.0,0.75,0.29337500000000005,1,0,0
0,0,4,1,0,1,40.5,3,2.5,3.5,2228.0,1003.0,1225.0,0.85,2104.0,44.0,0.49724999999999997,0.29337500000000005,0,1,0
1,1,3,1,1,0,36.0,5,2.5,2.5,8920.125,107.5,7947.35,0.642,1378.875,35.0,0.526,0.0,0,0,1
0,1,3,0,0,0,37.0,3,3.0,3.0,2247.0,1045.0,1202.0,0.85,1378.875,35.0,0.55,0.29337500000000005,0,1,0
0,0,1,0,1,1,40.5,6,2.5,3.0,8920.125,107.5,7947.35,0.668,1378.875,35.0,0.647,0.0,0,0,1
0,1,2,1,1,0,31.5,3,3.0,3.5,4800.0,1212.0,3588.0,0.85,2935.0,62.0,0.7907500000000001,0.252,1,0,0
0,1,0,0,0,0,31.5,5,2.5,2.5,4610.0,107.5,4610.0,0.794,2280.0,49.0,0.49724999999999997,0.0,1,0,0
0,1,3,0,0,0,31.5,4,3.5,3.5,4147.0,1719.0,2428.0,0.85,1776.0,44.0,0.571,0.29337500000000005,0,1,0
0,0,1,0,1,1,40.5,5,3.0,3.5,3566.0,1401.0,2165.0,0.85,2425.0,54.0,0.7907500000000001,0.29337500000000005,0,0,1
0,0,0,0,1,0,40.5,6,2.5,3.0,5877.0,1697.0,4180.0,0.85,2494.0,58.0,0.706,0.289,0,0,1
0,0,3,1,1,1,31.5,3,2.5,2.5,2307.0,1385.0,922.0,0.85,2440.0,48.0,0.7907500000000001,0.29337500000000005,1,0,0
0,1,0,0,1,0,31.5,3,3.0,3.5,8920.125,1783.5,7947.35,0.85,1659.0,39.0,0.7907500000000001,0.132,1,0,0
1,0,2,1,1,0,40.5,3,2.5,3.0,4882.0,695.0,4187.0,0.594,1544.0,44.0,0.517,0.142,0,1,0
0,1,4,1,1,0,31.5,3,3.0,3.0,8920.125,107.5,7947.35,0.594,1378.875,35.0,0.619,0.0,0,1,0
0,1,4,1,1,0,31.5,3,3.0,3.0,8920.125,107.5,7947.35,0.594,1378.875,35.0,0.619,0.0,0,1,0
0,0,2,0,0,1,31.5,6,2.5,3.0,2684.0,1474.0,1210.0,0.85,2346.0,51.0,0.7907500000000001,0.29337500000000005,1,0,0
1,1,3,1,0,0,32.0,2,3.0,2.5,8920.125,107.5,7947.35,0.594,1424.0,38.0,0.583,0.0,0,1,0
0,1,3,1,1,0,40.5,4,3.0,3.0,8920.125,1022.0,7947.35,0.682,1524.0,42.0,0.615,0.055,0,0,1
0,1,5,1,1,0,34.0,3,3.0,3.0,8920.125,1783.5,7947.35,0.85,1903.0,40.0,0.538,0.237,0,1,0
0,1,4,1,1,0,31.5,4,3.0,3.5,8920.125,1018.0,7947.35,0.85,2350.0,55.0,0.774,0.029,1,0,0
0,1,2,1,1,1,36.0,5,2.5,3.5,2743.0,1783.5,928.0,0.594,1378.875,35.0,0.7907500000000001,0.29337500000000005,0,0,1
1,0,3,1,0,1,31.5,2,3.0,2.5,5674.0,107.5,5674.0,0.85,1378.875,35.0,0.526,0.0,1,0,0
0,1,1,0,1,0,36.0,3,2.5,3.0,1438.3,107.5,1438.3,0.742,2144.0,41.0,0.577,0.0,1,0,0
0,0,0,0,1,1,40.5,5,3.0,2.5,8920.125,107.5,7947.35,0.85,1395.0,37.0,0.609,0.0,0,0,1
0,1,3,0,0,0,36.0,3,2.5,3.0,7400.0,636.0,6764.0,0.85,1568.0,51.0,0.5,0.086,0,1,0
1,0,5,0,1,1,31.5,3,2.5,3.5,3578.0,107.5,3578.0,0.759,1378.875,36.0,0.49724999999999997,0.0,0,1,0
1,1,2,1,1,0,36.0,1,3.0,2.5,8920.125,507.0,7947.35,0.85,1378.875,35.0,0.49724999999999997,0.04,0,1,0
0,1,2,1,0,0,31.5,5,2.5,3.0,8920.125,789.0,7947.35,0.833,2337.0,69.0,0.605,0.026,1,0,0
0,1,2,1,0,0,31.5,5,2.5,3.0,8920.125,789.0,7947.35,0.833,2337.0,69.0,0.605,0.026,1,0,0
0,1,4,0,1,0,35.0,5,3.0,3.5,8920.125,107.5,7947.35,0.712,1546.0,41.0,0.577,0.0,0,1,0
0,1,4,1,1,0,31.5,5,2.5,3.5,6859.0,1766.0,5093.0,0.85,3045.0,56.0,0.697,0.257,1,0,0
1,0,3,1,0,1,31.5,1,2.5,2.5,1890.0,666.0,1224.0,0.691,1483.0,36.0,0.5,0.29337500000000005,1,0,0
1,1,1,1,1,0,36.0,6,3.0,3.5,8920.125,890.0,7947.35,0.594,1698.0,43.0,0.49724999999999997,0.048,1,0,0
